Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
media,media_2_trace,114.14013576507568,Pass,139.51436686515808,20000038,3105888,6.4394,682290,10635,0.2197,0.0034,1.5587%,0.5317,597549,56.1870,29.8774,10000038,1662720,6.0143,342782,7329,0.2062,0.0044,2.1381%,0.7329,392566,53.5634,39.2565
web,web_16_trace,61.720746994018555,Pass,116.37387132644653,20000052,10030330,1.9940,1486259,37076,0.1482,0.0037,2.4946%,1.8538,1323964,35.7095,66.1980,10000052,6979080,1.4329,732871,25998,0.1050,0.0037,3.5474%,2.5998,915041,35.1966,91.5036
web,web_15_trace,61.94837951660156,Pass,77.08781027793884,14999858,8171790,1.8356,2411251,91742,0.2951,0.0112,3.8047%,6.1162,2603244,28.3757,173.5512,7999858,3410975,2.3453,1229867,44192,0.3606,0.0130,3.5932%,5.5241,1100347,24.8992,137.5458
web,web_7_trace,41.589111328125,Pass,159.04282093048096,39999850,10449578,3.8279,6633962,310102,0.6349,0.0297,4.6745%,7.7526,5723701,18.4575,143.0931,20999850,5033973,4.1716,3471337,147583,0.6896,0.0293,4.2515%,7.0278,2531405,17.1524,120.5440
web,web_14_trace,235.48800468444824,Pass,369.8119878768921,70000043,19825074,3.5309,11059737,256389,0.5579,0.0129,2.3182%,3.6627,10712547,41.7824,153.0363,35000043,8556339,4.0905,5268168,99962,0.6157,0.0117,1.8975%,2.8561,4204169,42.0577,120.1190
web,web_23_trace,60.17267894744873,Pass,105.15673971176147,20000047,6339599,3.1548,3286069,23079,0.5183,0.0036,0.7023%,1.1539,811106,35.1448,40.5552,10000047,4616351,2.1662,1544231,17933,0.3345,0.0039,1.1613%,1.7933,616147,34.3583,61.6144
web,web_4_trace,107.63480854034424,Pass,208.1420841217041,39999718,13458814,2.9720,6265226,178748,0.4655,0.0133,2.8530%,4.4687,5193501,29.0549,129.8384,20999718,6393061,3.2848,3426349,83378,0.5359,0.0130,2.4334%,3.9704,2283387,27.3860,108.7342
web,web_17_trace,54.710463523864746,Pass,77.15691685676575,15000021,6203005,2.4182,2215426,25901,0.3572,0.0042,1.1691%,1.7267,1000783,38.6388,66.7188,8000021,2301504,3.4760,1069158,5985,0.4645,0.0026,0.5598%,0.7481,194531,32.5031,24.3163
web,web_10_trace,67.32332420349121,Pass,104.56901216506958,19999796,11254432,1.7771,2621960,67319,0.2330,0.0060,2.5675%,3.3660,2049367,30.4426,102.4694,10999796,3361366,3.2724,1436395,28273,0.4273,0.0084,1.9683%,2.5703,747489,26.4383,67.9548
web,web_19_trace,46.80075454711914,Pass,77.72770476341248,15000016,9702726,1.5460,2562002,90173,0.2640,0.0093,3.5196%,6.0115,2646313,29.3471,176.4207,8000016,4475719,1.7874,1380363,60023,0.3084,0.0134,4.3483%,7.5029,1393370,23.2139,174.1709
web,web_2_trace,126.7424545288086,Pass,221.78262376785278,39999746,12221642,3.2729,5842811,169585,0.4781,0.0139,2.9025%,4.2397,4619899,27.2424,115.4982,20999746,5975044,3.5146,3176039,95015,0.5316,0.0159,2.9916%,4.5246,2727937,28.7106,129.9033
