Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
media,media_2_trace,114.14013576507568,Pass,137.01020789146423,20000038,3105888,6.4394,682290,10635,0.2197,0.0034,1.5587%,0.5317,597549,56.1870,29.8774,10000038,1662720,6.0143,342782,7329,0.2062,0.0044,2.1381%,0.7329,392566,53.5634,39.2565
web,web_16_trace,61.720746994018555,Pass,115.15736722946167,20000052,10030330,1.9940,1486259,37076,0.1482,0.0037,2.4946%,1.8538,1323964,35.7095,66.1980,10000052,6979080,1.4329,732871,25998,0.1050,0.0037,3.5474%,2.5998,915041,35.1966,91.5036
web,web_15_trace,61.94837951660156,Pass,76.22756910324097,14999858,8167647,1.8365,2411251,91438,0.2952,0.0112,3.7921%,6.0959,2599956,28.4341,173.3320,7999858,3406770,2.3482,1229867,43901,0.3610,0.0129,3.5696%,5.4877,1097074,24.9897,137.1367
web,web_7_trace,41.589111328125,Pass,156.55263495445251,39999850,10449578,3.8279,6633962,310102,0.6349,0.0297,4.6745%,7.7526,5723701,18.4575,143.0931,20999850,5033973,4.1716,3471337,147583,0.6896,0.0293,4.2515%,7.0278,2531405,17.1524,120.5440
web,web_14_trace,235.48800468444824,Pass,377.5636706352234,70000043,19825074,3.5309,11059737,256389,0.5579,0.0129,2.3182%,3.6627,10712547,41.7824,153.0363,35000043,8556339,4.0905,5268168,99962,0.6157,0.0117,1.8975%,2.8561,4204169,42.0577,120.1190
web,web_23_trace,60.17267894744873,Pass,102.65887236595154,20000047,6339599,3.1548,3286069,23079,0.5183,0.0036,0.7023%,1.1539,811106,35.1448,40.5552,10000047,4616351,2.1662,1544231,17933,0.3345,0.0039,1.1613%,1.7933,616147,34.3583,61.6144
web,web_4_trace,107.63480854034424,Pass,206.98458409309387,39999718,13552430,2.9515,6265226,186499,0.4623,0.0138,2.9767%,4.6625,5291399,28.3723,132.2859,20999718,6490325,3.2355,3426349,90169,0.5279,0.0139,2.6316%,4.2938,2385434,26.4551,113.5936
web,web_17_trace,54.710463523864746,Pass,74.95179057121277,15000021,6203005,2.4182,2215426,25901,0.3572,0.0042,1.1691%,1.7267,1000783,38.6388,66.7188,8000021,2301504,3.4760,1069158,5985,0.4645,0.0026,0.5598%,0.7481,194531,32.5031,24.3163
web,web_10_trace,67.32332420349121,Pass,103.42658972740173,19999796,11254432,1.7771,2621960,67319,0.2330,0.0060,2.5675%,3.3660,2049367,30.4426,102.4694,10999796,3361366,3.2724,1436395,28273,0.4273,0.0084,1.9683%,2.5703,747489,26.4383,67.9548
web,web_19_trace,46.80075454711914,Pass,75.96677327156067,15000016,9714760,1.5440,2562002,90495,0.2637,0.0093,3.5322%,6.0330,2658285,29.3749,177.2188,8000016,4474300,1.7880,1380363,60029,0.3085,0.0134,4.3488%,7.5036,1390745,23.1679,173.8428
web,web_2_trace,126.7424545288086,Pass,216.70378041267395,39999746,12232170,3.2700,5842811,173865,0.4777,0.0142,2.9757%,4.3467,4627117,26.6133,115.6787,20999746,5981089,3.5110,3176039,98818,0.5310,0.0165,3.1114%,4.7057,2730069,27.6272,130.0049
web,web_3_trace,134.2002592086792,Pass,202.83341455459595,39999981,12444908,3.2142,6018442,166558,0.4836,0.0134,2.7675%,4.1640,4777459,28.6835,119.4365,20999981,5700004,3.6842,3382696,76697,0.5935,0.0135,2.2673%,3.6522,2551899,33.2725,121.5191
web,web_11_trace,43.46553611755371,Pass,52.563108921051025,10001443,11690760,0.8555,1391369,57903,0.1190,0.0050,4.1616%,5.7895,2207557,38.1251,220.7238,5001443,5161129,0.9691,674449,29985,0.1307,0.0058,4.4459%,5.9953,1041622,34.7381,208.2643
web,web_21_trace,37.0328950881958,Pass,75.95388579368591,15000054,5979248,2.5087,2614946,25911,0.4373,0.0043,0.9909%,1.7274,2102073,81.1267,140.1377,8000054,4785447,1.6717,1411368,20846,0.2949,0.0044,1.4770%,2.6057,1909845,91.6169,238.7290
web,web_24_trace,80.5669527053833,Pass,81.83832287788391,14999923,8442950,1.7766,1985890,30684,0.2352,0.0036,1.5451%,2.0456,930775,30.3342,62.0520,7999923,4035258,1.9825,1067447,14552,0.2645,0.0036,1.3633%,1.8190,421964,28.9970,52.7460
web,web_0_trace,104.021315574646,Pass,281.2824385166168,39999493,19821162,2.0180,11904941,55861,0.6006,0.0028,0.4692%,1.3965,6482934,116.0547,162.0754,20999493,9775287,2.1482,6370198,20594,0.6517,0.0021,0.3233%,0.9807,2273208,110.3821,108.2506
web,web_5_trace,119.46124076843262,Pass,199.52727723121643,39999694,12542736,3.1891,6198022,191625,0.4942,0.0153,3.0917%,4.7907,4897929,25.5600,122.4492,20999694,6569010,3.1968,3330435,115802,0.5070,0.0176,3.4771%,5.5145,2863239,24.7253,136.3467
web,web_13_trace,134.68522262573242,Pass,224.84233951568604,39999813,17196168,2.3261,4813533,135561,0.2799,0.0079,2.8162%,3.3890,4176078,30.8059,104.4024,20999813,7279806,2.8847,2687998,63985,0.3692,0.0088,2.3804%,3.0469,2108052,32.9460,100.3843
web,web_18_trace,40.12125015258789,Pass,71.04140281677246,15000059,3967093,3.7811,1853795,42691,0.4673,0.0108,2.3029%,2.8461,2085737,48.8566,139.0486,8000059,2001276,3.9975,994147,21360,0.4968,0.0107,2.1486%,2.6700,1054150,49.3516,131.7678
web,web_22_trace,51.9125394821167,Pass,96.00843358039856,20000051,6022013,3.3212,2417352,67791,0.4014,0.0113,2.8043%,3.3895,3028282,44.6709,151.4137,10000051,2653499,3.7686,1222376,31360,0.4607,0.0118,2.5655%,3.1360,1449700,46.2277,144.9693
web,web_1_trace,158.93916416168213,Pass,215.75557732582092,39999048,12321079,3.2464,5515292,146553,0.4476,0.0119,2.6572%,3.6639,4802649,32.7707,120.0691,20999048,5198058,4.0398,2909408,80734,0.5597,0.0155,2.7749%,3.8447,2177591,26.9724,103.6995
web,web_8_trace,110.87185478210449,Pass,210.61947655677795,39999955,14148892,2.8271,6210740,207387,0.4390,0.0147,3.3392%,5.1847,5358616,25.8387,133.9656,20999955,5946815,3.5313,3431526,95576,0.5770,0.0161,2.7852%,4.5512,2363481,24.7288,112.5470
web,web_12_trace,61.48514461517334,Pass,78.34944438934326,15000009,9341910,1.6057,2254326,66545,0.2413,0.0071,2.9519%,4.4363,2173260,32.6585,144.8839,8000009,4324219,1.8500,1175254,40011,0.2718,0.0093,3.4045%,5.0014,1195890,29.8890,149.4861
web,web_6_trace,115.35440254211426,Pass,210.52340078353882,40000022,13253885,3.0180,6002648,199929,0.4529,0.0151,3.3307%,4.9982,5766721,28.8438,144.1679,20000022,6957509,2.8746,2962421,124840,0.4258,0.0179,4.2141%,6.2420,3550413,28.4397,177.5205
web,web_9_trace,113.31267833709717,Pass,214.34170532226562,39999863,14255534,2.8059,6952037,117398,0.4877,0.0082,1.6887%,2.9350,2851150,24.2862,71.2790,20999863,4411605,4.7601,4136031,3234,0.9375,0.0007,0.0782%,0.1540,62347,19.2786,2.9689
web,web_25_trace,46.08135795593262,Pass,76.82928013801575,14999989,7413619,2.0233,2548670,95295,0.3438,0.0129,3.7390%,6.3530,3178541,33.3548,211.9029,7999989,3031783,2.6387,1342253,55285,0.4427,0.0182,4.1188%,6.9106,1797144,32.5069,224.6433
web,web_20_trace,91.22524166107178,Pass,101.4039785861969,20000004,10622365,1.8828,3186911,84360,0.3000,0.0079,2.6471%,4.2180,2405539,28.5152,120.2769,10000004,3864886,2.5874,1586755,24995,0.4106,0.0065,1.5752%,2.4995,700665,28.0322,70.0665
int,int_33_trace,310.41816425323486,Pass,493.3711247444153,110000052,54242525,2.0279,16062450,878523,0.2961,0.0162,5.4694%,7.9866,42543053,48.4257,386.7548,55000052,26271395,2.0935,7710997,449539,0.2935,0.0171,5.8298%,8.1734,20554547,45.7236,373.7187
int,int_22_trace,96.68442058563232,Pass,245.65109252929688,40000052,23128965,1.7294,6671960,215859,0.2885,0.0093,3.2353%,5.3965,15759085,73.0064,393.9766,20000052,11435064,1.7490,3314359,108124,0.2898,0.0095,3.2623%,5.4062,7791228,72.0583,389.5604
int,int_27_trace,219.70562553405762,Pass,217.7928764820099,40000052,6378545,6.2710,1891315,35175,0.2965,0.0055,1.8598%,0.8794,1151934,32.7487,28.7983,20000052,2958233,6.7608,940632,15018,0.3180,0.0051,1.5966%,0.7509,510162,33.9700,25.5080
int,int_0_trace,137.11144542694092,Pass,185.7689025402069,40000041,14701131,2.7209,6223265,205309,0.4233,0.0140,3.2991%,5.1327,10015750,48.7838,250.3935,20000041,6524639,3.0653,3076555,100309,0.4715,0.0154,3.2604%,5.0154,4294649,42.8142,214.7320
int,int_31_trace,118.0513105392456,Pass,192.30745029449463,40000052,4697945,8.5144,4773947,33645,1.0162,0.0072,0.7048%,0.8411,645702,19.1916,16.1425,20000052,2233916,8.9529,2359187,12716,1.0561,0.0057,0.5390%,0.6358,245072,19.2727,12.2536
int,int_12_trace,204.59925079345703,Pass,367.2782254219055,59999603,18454516,3.2512,6357220,27398,0.3445,0.0015,0.4310%,0.4566,1026482,37.4656,17.1081,30999603,4969473,6.2380,4522132,26172,0.9100,0.0053,0.5788%,0.8443,944903,36.1036,30.4811
int,int_6_trace,130.25432968139648,Pass,181.23166608810425,30000052,7614002,3.9401,3119970,88751,0.4098,0.0117,2.8446%,2.9584,3927712,44.2554,130.9235,15000052,3754171,3.9956,1567043,43259,0.4174,0.0115,2.7605%,2.8839,1942299,44.8993,129.4862
int,int_35_trace,119.88736820220947,Pass,184.3897190093994,40000048,11505105,3.4767,5671843,98558,0.4930,0.0086,1.7377%,2.4639,5362233,54.4069,134.0557,20000048,5550275,3.6034,2842811,46771,0.5122,0.0084,1.6452%,2.3385,2524789,53.9819,126.2391
int,int_14_trace,177.29002475738525,Pass,206.1859130859375,39999640,6990422,5.7221,7635435,15865,1.0923,0.0023,0.2078%,0.3966,403223,25.4159,10.0807,20999640,3398714,6.1787,3974167,6804,1.1693,0.0020,0.1712%,0.3240,155764,22.8930,7.4175
int,int_2_trace,94.08823490142822,Pass,157.97640323638916,30000052,16594542,1.8078,5366311,198043,0.3234,0.0119,3.6905%,6.6014,12557885,63.4099,418.5954,15000052,7698559,1.9484,2681980,97916,0.3484,0.0127,3.6509%,6.5277,5717117,58.3880,381.1398
int,int_21_trace,91.63193035125732,Pass,196.30317091941833,40000052,46437161,0.8614,9059172,966011,0.1951,0.0208,10.6633%,24.1502,41560537,43.0228,1039.0121,20000052,22847486,0.8754,4504449,495434,0.1972,0.0217,10.9988%,24.7716,20377013,41.1296,1018.8480
int,int_32_trace,317.2076416015625,Pass,499.63593459129333,110000052,86305978,1.2745,12636052,765057,0.1464,0.0089,6.0546%,6.9551,74230805,97.0265,674.8252,55000052,37976425,1.4483,6322521,377771,0.1665,0.0099,5.9750%,6.8686,32008519,84.7300,581.9725
int,int_26_trace,197.17267227172852,Pass,211.6668405532837,40000052,6839508,5.8484,2130479,54680,0.3115,0.0080,2.5666%,1.3670,1830949,33.4848,45.7737,20000052,3210473,6.2296,1067816,25384,0.3326,0.0079,2.3772%,1.2692,869813,34.2662,43.4905
int,int_16_trace,128.2670030593872,Pass,207.09932827949524,40000031,18997142,2.1056,6733574,324650,0.3545,0.0171,4.8214%,8.1162,7276361,22.4129,181.9089,20000031,8144660,2.4556,3364149,168029,0.4130,0.0206,4.9947%,8.4014,3615093,21.5147,180.7544
int,int_3_trace,96.88034057617188,Pass,208.87284660339355,40000052,7066304,5.6607,4722773,35272,0.6684,0.0050,0.7468%,0.8818,1008519,28.5926,25.2129,20000052,3575747,5.5933,2249610,19797,0.6291,0.0055,0.8800%,0.9898,495526,25.0304,24.7762
int,int_13_trace,32.30572509765625,Pass,185.99876260757446,40000052,6237898,6.4124,4243961,36991,0.6804,0.0059,0.8716%,0.9248,1064785,28.7850,26.6196,20000052,3060787,6.5343,2111572,17419,0.6899,0.0057,0.8249%,0.8709,517035,29.6822,25.8517
int,int_4_trace,188.2430238723755,Pass,314.8576202392578,59999657,13929551,4.3074,7683892,231431,0.5516,0.0166,3.0119%,3.8572,5162499,22.3069,86.0421,30999657,7002593,4.4269,4061423,119781,0.5800,0.0171,2.9492%,3.8639,2622955,21.8979,84.6124
int,int_7_trace,128.17397212982178,Pass,209.16165041923523,40000048,14746892,2.7124,5944145,230575,0.4031,0.0156,3.8790%,5.7644,5325357,23.0960,133.1338,20000048,6330253,3.1594,3000751,112290,0.4740,0.0177,3.7421%,5.6145,2482723,22.1099,124.1359
int,int_25_trace,169.04896354675293,Pass,212.60132026672363,40000052,7680032,5.2083,2766410,52945,0.3602,0.0069,1.9139%,1.3236,1993790,37.6578,49.8447,20000052,4234538,4.7231,1541724,45897,0.3641,0.0108,2.9770%,2.2948,1523324,33.1901,76.1660
int,int_10_trace,204.85591316223145,Pass,321.2267942428589,60000052,9673683,6.2024,7032592,32181,0.7270,0.0033,0.4576%,0.5363,877935,27.2812,14.6322,30000052,4472195,6.7081,3499163,15363,0.7824,0.0034,0.4390%,0.5121,353287,22.9960,11.7762
int,int_19_trace,184.28955841064453,Pass,216.48550057411194,40000052,8021952,4.9863,5852871,33928,0.7296,0.0042,0.5797%,0.8482,1436022,42.3256,35.9005,20000052,3785747,5.2830,2929049,13244,0.7737,0.0035,0.4522%,0.6622,604591,45.6502,30.2295
int,int_18_trace,108.31880569458008,Pass,240.16637635231018,39999864,10831690,3.6929,9457814,34463,0.8732,0.0032,0.3644%,0.8616,1528739,44.3588,38.2186,20999864,5182998,4.0517,4985263,15292,0.9618,0.0030,0.3067%,0.7282,620648,40.5865,29.5549
int,int_15_trace,98.1560001373291,Pass,361.36021161079407,70000157,18505236,3.7827,9192864,33514,0.4968,0.0018,0.3646%,0.4788,1848008,55.1414,26.4001,35000157,9308065,3.7602,4669511,31756,0.5017,0.0034,0.6801%,0.9073,1472674,46.3747,42.0762
int,int_36_trace,201.8018684387207,Pass,298.8432619571686,53761949,35588654,1.5106,7755130,214495,0.2179,0.0060,2.7658%,3.9897,9795457,45.6675,182.2006,27761949,15404368,1.8022,4116890,105656,0.2673,0.0069,2.5664%,3.8058,4363855,41.3025,157.1884
int,int_23_trace,182.35865116119385,Pass,224.16046404838562,40000052,18507313,2.1613,5329093,139295,0.2879,0.0075,2.6139%,3.4824,6336006,45.4862,158.3999,20000052,8603665,2.3246,2669216,67286,0.3102,0.0078,2.5208%,3.3643,2704024,40.1870,135.2008
int,int_9_trace,152.5840139389038,Pass,205.6274070739746,40000050,14340761,2.7893,5800876,194221,0.4045,0.0135,3.3481%,4.8555,4532877,23.3388,113.3218,20000050,6022157,3.3211,2893544,92491,0.4805,0.0154,3.1965%,4.6245,2101083,22.7166,105.0539
int,int_1_trace,92.84952068328857,Pass,158.86976861953735,30000052,16367221,1.8329,5301134,207307,0.3239,0.0127,3.9106%,6.9102,12335348,59.5028,411.1776,15000052,7753447,1.9346,2642836,102985,0.3409,0.0133,3.8968%,6.8656,5772506,56.0519,384.8324
int,int_28_trace,185.9219560623169,Pass,183.03653645515442,40000052,8459793,4.7283,4006233,146982,0.4736,0.0174,3.6688%,3.6745,3712007,25.2548,92.8001,20000052,4108393,4.8681,1994428,68750,0.4855,0.0167,3.4471%,3.4375,1767462,25.7085,88.3729
int,int_5_trace,138.47165870666504,Pass,196.73392343521118,30000052,6651431,4.5103,2565027,85651,0.3856,0.0129,3.3392%,2.8550,3097648,36.1659,103.2548,15000052,3316396,4.5230,1297750,42168,0.3913,0.0127,3.2493%,2.8112,1554099,36.8549,103.6062
int,int_29_trace,181.88746547698975,Pass,194.96914958953857,40000052,15999054,2.5002,4048870,501303,0.2531,0.0313,12.3813%,12.5326,12153502,24.2438,303.8372,20000052,7754506,2.5792,2031315,244443,0.2620,0.0315,12.0337%,12.2221,5864518,23.9914,293.2251
int,int_20_trace,187.00185585021973,Pass,315.8613712787628,60000051,17412083,3.4459,9561405,172831,0.5491,0.0099,1.8076%,2.8805,5389718,31.1849,89.8286,30000051,7225183,4.1522,4877083,82845,0.6750,0.0115,1.6987%,2.7615,2288166,27.6198,76.2721
int,int_8_trace,137.59827327728271,Pass,207.92272353172302,40000052,16321737,2.4507,5678944,287520,0.3479,0.0176,5.0629%,7.1880,6636047,23.0803,165.9010,20000052,6565611,3.0462,2813189,132458,0.4285,0.0202,4.7085%,6.6229,2961813,22.3604,148.0903
int,int_30_trace,182.9177484512329,Pass,197.6087462902069,40000052,16358254,2.4453,4219863,521511,0.2580,0.0319,12.3585%,13.0378,12467166,23.9059,311.6787,20000052,7943038,2.5179,2099953,253043,0.2644,0.0319,12.0499%,12.6521,6026795,23.8173,301.3390
int,int_17_trace,128.60758018493652,Pass,206.27034187316895,39999987,16627206,2.4057,6659971,255798,0.4005,0.0154,3.8408%,6.3950,5862462,22.9183,146.5616,20999987,6695034,3.1367,3432362,119805,0.5127,0.0179,3.4905%,5.7050,2634772,21.9922,125.4654
int,int_24_trace,145.24023818969727,Pass,265.1960518360138,40000051,14575551,2.7443,8385203,22650,0.5753,0.0016,0.2701%,0.5662,2691771,118.8420,67.2942,20000051,6920939,2.8898,4599578,9644,0.6646,0.0014,0.2097%,0.4822,1171876,121.5135,58.5937
int,int_11_trace,203.19092559814453,Pass,289.9014618396759,60000052,16565909,3.6219,4130584,252356,0.2493,0.0152,6.1095%,4.2059,9158351,36.2914,152.6391,30000052,8289301,3.6191,2064453,127619,0.2491,0.0154,6.1817%,4.2540,4627734,36.2621,154.2575
int,int_34_trace,112.3776216506958,Pass,179.59201550483704,40000052,11174604,3.5795,6380286,122813,0.5710,0.0110,1.9249%,3.0703,5660656,46.0917,141.5162,20000052,4948130,4.0419,3101677,63963,0.6268,0.0129,2.0622%,3.1981,2552654,39.9083,127.6324
infra,infra_9_trace,141.69822597503662,Pass,249.25007033348083,50000052,29911250,1.6716,7203244,231681,0.2408,0.0077,3.2163%,4.6336,20358620,87.8735,407.1720,25000052,17912426,1.3957,3405201,174201,0.1901,0.0097,5.1157%,6.9680,15297802,87.8170,611.9108
infra,infra_0_trace,94.09143447875977,Pass,222.24977087974548,40000016,8849295,4.5201,5140781,51328,0.5809,0.0058,0.9984%,1.2832,1491214,29.0526,37.2803,20000016,4402530,4.5428,2582400,26487,0.5866,0.0060,1.0257%,1.3243,792356,29.9149,39.6178
infra,infra_2_trace,221.61112022399902,Pass,296.937908411026,47546686,10634682,4.4709,5818731,23002,0.5471,0.0022,0.3953%,0.4838,717115,31.1762,15.0823,24546686,4321917,5.6796,2997214,7812,0.6935,0.0018,0.2606%,0.3183,149172,19.0952,6.0771
infra,infra_5_trace,58.871103286743164,Pass,243.97987365722656,40000016,40048698,0.9988,7268207,156462,0.1815,0.0039,2.1527%,3.9115,32184773,205.7034,804.6190,20000016,27714471,0.7216,3539219,131076,0.1277,0.0047,3.7035%,6.5538,24192885,184.5714,1209.6433
infra,infra_4_trace,84.87091732025146,Pass,209.8865692615509,40000016,23955251,1.6698,5988066,99161,0.2500,0.0041,1.6560%,2.4790,12293775,123.9779,307.3443,20000016,11990897,1.6679,2971304,50133,0.2478,0.0042,1.6872%,2.5066,6181793,123.3079,309.0894
infra,infra_11_trace,209.36411476135254,Pass,257.430459022522,50000052,18368522,2.7221,7754708,54425,0.4222,0.0030,0.7018%,1.0885,3986008,73.2385,79.7201,25000052,9234904,2.7071,3881908,25615,0.4204,0.0028,0.6599%,1.0246,2261456,88.2864,90.4581
infra,infra_14_trace,118.4549331665039,Pass,210.58553504943848,50000052,17941983,2.7868,6536492,270164,0.3643,0.0151,4.1332%,5.4033,12841347,47.5317,256.8267,25000052,6331169,3.9487,3156210,119003,0.4985,0.0188,3.7704%,4.7601,4084844,34.3256,163.3934
infra,infra_12_trace,207.57365608215332,Pass,256.1631507873535,50000052,17565210,2.8465,7862103,53529,0.4476,0.0030,0.6808%,1.0706,3487507,65.1517,69.7501,25000052,8359221,2.9907,3927069,25077,0.4698,0.0030,0.6386%,1.0031,1708176,68.1172,68.3269
infra,infra_15_trace,101.22027969360352,Pass,204.941801071167,50000052,34696005,1.4411,6957507,426356,0.2005,0.0123,6.1280%,8.5271,30174421,70.7728,603.4878,25000052,6407680,3.9016,3466846,147115,0.5410,0.0230,4.2435%,5.8846,4130260,28.0750,165.2101
infra,infra_1_trace,175.13615703582764,Pass,202.97542333602905,37799521,8188465,4.6162,4337669,13509,0.5297,0.0016,0.3114%,0.3574,590756,43.7306,15.6287,19799521,3728024,5.3110,2263258,3789,0.6071,0.0010,0.1674%,0.1914,124839,32.9477,6.3052
infra,infra_7_trace,65.31903553009033,Pass,187.60612106323242,40000016,21860677,1.8298,6716982,59934,0.3073,0.0027,0.8923%,1.4983,8235878,137.4158,205.8969,20000016,11200946,1.7856,3345402,16963,0.2987,0.0015,0.5071%,0.8481,3454195,203.6311,172.7096
infra,infra_13_trace,139.63556957244873,Pass,238.32484531402588,50000052,20549472,2.4332,6532412,212019,0.3179,0.0103,3.2456%,4.2404,13758418,64.8924,275.1681,25000052,9708960,2.5749,3378036,87032,0.3479,0.0090,2.5764%,3.4813,5209454,59.8568,208.3777
infra,infra_8_trace,54.09443473815918,Pass,202.7251057624817,40000016,24567609,1.6282,7460282,50271,0.3037,0.0020,0.6738%,1.2568,15877935,315.8468,396.9482,20000016,12253991,1.6321,3730712,24949,0.3044,0.0020,0.6687%,1.2474,7903200,316.7742,395.1597
infra,infra_10_trace,117.67702960968018,Pass,244.2060375213623,50000052,18421599,2.7142,6548159,267715,0.3555,0.0145,4.0884%,5.3543,13142609,49.0918,262.8519,25000052,6360933,3.9302,3150015,119998,0.4952,0.0189,3.8094%,4.7999,4108841,34.2409,164.3533
infra,infra_3_trace,83.57435989379883,Pass,123.30695652961731,40000016,8067704,4.9580,5433078,42530,0.6734,0.0053,0.7828%,1.0632,1096864,25.7904,27.4216,20000016,4001584,4.9980,2737308,19736,0.6841,0.0049,0.7210%,0.9868,519607,26.3279,25.9803
infra,infra_6_trace,168.09687328338623,Pass,303.1497538089752,64718349,16383595,3.9502,9187928,134848,0.5608,0.0082,1.4677%,2.0836,4456805,33.0506,68.8646,32718349,8727886,3.7487,5004718,92136,0.5734,0.0106,1.8410%,2.8160,3083215,33.4637,94.2350
